Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,67.63,67.65,66.32,67.01,52.59,721000
2010-01-05,66.8,68.39,66.7,68.21,53.53,779200
2010-01-06,68.43,70.9,68.15,70.49,55.32,1355100
2010-01-07,70.58,73.67,70.13,73.12,57.38,1827000
2010-01-08,72.56,74.35,72.43,73.84,57.95,1381700
2010-01-11,73.94,74.18,72.97,73.14,57.4,550400
2010-01-12,72.72,73.0,71.3,71.69,56.26,779500
2010-01-13,71.75,74.15,70.89,73.62,57.77,1475700
2010-01-14,73.61,75.68,73.47,75.34,59.12,942900
2010-01-15,74.9,75.28,72.94,73.16,57.41,1404200
2010-01-19,73.21,75.15,72.46,74.7,58.62,1286100
2010-01-20,73.65,78.32,73.65,77.69,60.97,3381000
2010-01-21,77.8,80.31,77.8,78.59,61.67,2716300
2010-01-22,78.37,78.6,75.27,75.59,59.32,1646200
2010-01-25,76.37,76.84,73.78,75.0,58.86,1181900
2010-01-26,74.46,75.52,73.27,73.73,57.86,1468300
2010-01-27,73.83,76.65,73.52,76.3,59.88,1356600
2010-01-28,76.34,77.1,75.25,75.72,59.42,1040700
2010-01-29,75.9,76.04,73.5,73.75,57.88,1837500
2010-02-01,74.23,75.26,74.23,74.9,58.78,857400
2010-02-02,75.13,75.8,74.45,75.0,58.86,667400
2010-02-03,74.46,74.49,72.08,72.17,56.64,1246000
2010-02-04,71.78,71.91,69.91,70.64,55.44,2136400
2010-02-05,70.65,72.75,70.09,72.67,57.03,1775800
2010-02-08,72.31,72.64,71.08,71.29,55.95,853000
2010-02-09,71.99,72.99,71.37,71.99,56.5,595900
2010-02-10,72.0,73.37,71.71,72.67,57.03,574100
2010-02-11,72.79,72.87,71.89,72.4,56.82,429900
2010-02-12,71.75,72.19,70.89,72.07,56.56,830700
2010-02-16,73.04,75.34,72.77,75.12,58.95,1116600
2010-02-17,75.37,75.64,73.8,74.49,58.46,1018500
2010-02-18,74.65,75.5,74.41,75.43,59.2,1454200
2010-02-19,75.37,76.65,75.23,76.6,60.11,1711800
2010-02-22,77.08,78.32,76.99,78.09,61.28,1179800
2010-02-23,78.09,78.09,75.91,77.22,60.6,1805100
2010-02-24,76.99,78.97,76.81,78.2,61.93,1590300
2010-02-25,77.33,77.33,75.55,76.58,60.65,1080300
2010-02-26,76.54,77.64,75.76,77.43,61.32,1042000
2010-03-01,77.35,78.12,77.0,77.8,61.61,829200
2010-03-02,77.97,79.09,77.86,78.46,62.14,694500
2010-03-03,78.54,78.68,76.14,76.6,60.66,832000
2010-03-04,75.87,76.59,75.27,76.16,60.31,1004500
2010-03-05,76.68,78.63,76.68,78.55,62.21,708100
2010-03-08,78.45,78.91,78.0,78.73,62.35,906200
2010-03-09,78.35,79.17,77.59,78.79,62.4,1177500
2010-03-10,78.79,80.0,78.44,79.56,63.01,1067500
2010-03-11,79.36,80.5,79.13,80.3,63.59,490800
2010-03-12,80.93,81.33,79.78,80.0,63.36,849900
2010-03-15,79.9,80.48,79.72,80.31,63.6,709900
2010-03-16,82.0,82.0,80.15,81.45,64.5,852000
2010-03-17,81.64,82.92,81.52,82.79,65.57,621100
2010-03-18,82.6,84.1,82.49,84.0,66.52,1273700
2010-03-19,83.28,85.0,83.02,83.28,65.95,1057600
2010-03-22,82.83,83.47,81.76,83.25,65.93,543300
2010-03-23,83.33,83.33,81.85,83.21,65.9,462000
2010-03-24,82.9,84.0,82.77,83.04,65.76,288100
2010-03-25,83.64,84.6,82.35,82.45,65.3,606700
2010-03-26,82.79,83.69,80.34,80.81,64.0,963200
2010-03-29,81.03,81.46,79.72,80.95,64.11,658900
2010-03-30,80.82,81.17,78.7,79.76,63.17,2020300
2010-03-31,79.52,80.13,78.75,79.38,62.86,1217400
2010-04-01,79.86,80.0,78.74,79.57,63.02,561900
2010-04-05,79.91,81.83,79.41,81.61,64.63,741800
2010-04-06,81.76,84.64,81.62,84.46,66.89,1411300
2010-04-07,84.32,84.99,82.71,83.35,66.01,1174100
2010-04-08,83.29,84.43,82.89,84.13,66.63,812000
2010-04-09,84.22,85.45,83.95,85.34,67.58,740200
2010-04-12,85.35,85.67,84.41,85.31,67.56,475800
2010-04-13,85.31,85.37,83.91,84.92,67.25,471800
2010-04-14,85.41,87.0,85.35,86.79,68.73,571400
2010-04-15,87.62,87.62,86.05,86.14,68.22,694400
2010-04-16,86.31,86.53,82.3,84.25,66.72,2127500
2010-04-19,84.41,86.84,82.72,84.1,66.6,2139400
2010-04-20,84.81,86.35,83.89,85.0,67.32,1323000
2010-04-21,85.33,87.5,85.09,86.28,68.33,1283400
2010-04-22,85.93,88.0,85.31,87.82,69.55,758900
2010-04-23,87.83,88.73,86.88,88.49,70.08,609300
2010-04-26,88.19,88.66,85.25,85.45,67.67,797900
2010-04-27,85.0,86.3,83.52,84.09,66.59,1328300
2010-04-28,84.65,86.78,84.65,85.43,67.66,1067000
2010-04-29,86.8,89.77,86.59,89.44,70.83,1579000
2010-04-30,89.06,89.56,87.17,87.35,69.18,814800
2010-05-03,88.05,89.22,88.0,89.15,70.6,706800
2010-05-04,87.99,88.36,86.64,87.12,68.99,1038500
2010-05-05,86.54,88.52,85.65,87.41,69.22,720800
2010-05-06,87.03,88.41,80.61,84.27,66.74,1699800
2010-05-07,85.08,86.77,83.6,84.07,66.58,2062900
2010-05-10,88.08,89.0,86.36,88.46,70.06,1570500
2010-05-11,86.81,90.0,86.81,88.77,70.3,1157300
2010-05-12,89.42,90.8,88.81,90.69,71.82,813400
2010-05-13,90.36,91.47,89.93,90.22,71.45,693200
2010-05-14,89.47,89.6,86.13,87.25,69.1,1133000
2010-05-17,87.47,88.42,85.77,87.84,69.56,916700
2010-05-18,88.49,88.57,83.14,83.61,66.21,2288700
2010-05-19,83.44,85.1,81.9,83.39,66.04,2046200
2010-05-20,82.0,82.53,79.68,79.7,63.12,1508800
2010-05-21,78.5,84.08,77.86,84.0,66.52,2559400
2010-05-24,84.1,84.1,81.26,81.4,64.46,1920500
2010-05-25,79.87,81.12,78.84,80.81,64.0,1866400
2010-05-26,81.89,82.52,80.11,80.32,63.61,1929600
2010-05-27,80.95,81.76,79.75,81.48,65.1,1745800
2010-05-28,81.54,81.86,78.87,79.24,63.31,1592100
2010-06-01,78.77,79.55,76.97,77.53,61.94,1448700
2010-06-02,78.19,79.72,77.65,79.67,63.65,1013000
2010-06-03,79.6,80.37,77.95,78.96,63.08,1194800
2010-06-04,77.55,77.83,75.14,75.36,60.21,1201900
2010-06-07,76.0,76.38,74.2,74.24,59.31,1280500
2010-06-08,74.5,76.81,74.11,76.59,61.19,1442600
2010-06-09,76.89,77.08,75.6,76.26,60.92,1894400
2010-06-10,76.96,78.78,76.85,78.64,62.83,1216200
2010-06-11,77.82,78.49,76.66,78.39,62.63,770600
2010-06-14,79.02,79.63,77.21,77.53,61.94,1117200
2010-06-15,78.44,79.6,77.73,79.36,63.4,1036200
2010-06-16,79.18,83.19,79.05,81.93,65.45,2532800
2010-06-17,82.98,90.99,82.77,89.34,71.37,5959000
2010-06-18,88.06,90.86,86.62,90.71,72.47,3728800
2010-06-21,90.31,95.98,90.28,94.45,75.46,3348100
2010-06-22,94.28,96.15,93.03,93.71,74.87,1836300
2010-06-23,94.03,94.75,90.5,91.02,72.72,2025000
2010-06-24,90.54,90.54,86.32,86.69,69.26,2199700
2010-06-25,87.46,89.42,87.25,88.37,70.6,1421900
2010-06-28,87.77,89.65,87.5,89.24,71.29,1143700
2010-06-29,87.94,89.05,85.89,86.29,68.94,1449700
2010-06-30,86.4,87.88,84.79,84.95,67.87,1003400
2010-07-01,84.95,87.79,84.2,87.2,69.66,1834300
2010-07-02,88.04,88.04,84.34,84.89,67.82,892400
2010-07-06,86.65,87.67,84.93,85.96,68.67,1100800
2010-07-07,86.51,89.43,86.15,89.23,71.29,1165800
2010-07-08,89.82,90.59,87.23,88.62,70.8,1100200
2010-07-09,88.06,90.49,87.79,90.23,72.09,833200
2010-07-12,89.93,90.02,88.25,89.12,71.2,608900
2010-07-13,90.2,91.69,89.83,91.51,73.11,890400
2010-07-14,90.78,91.15,88.94,89.94,71.85,717000
2010-07-15,89.94,90.34,87.45,88.78,70.93,595800
2010-07-16,87.56,87.95,85.5,85.73,68.49,1165000
2010-07-19,86.5,86.69,84.78,86.08,68.77,628700
2010-07-20,84.6,85.5,83.5,85.08,67.97,1387700
2010-07-21,87.32,89.25,82.85,83.5,66.71,1440700
2010-07-22,84.72,87.33,84.34,86.68,69.25,906800
2010-07-23,86.64,89.99,86.01,89.56,71.55,1111600
2010-07-26,90.0,92.5,89.06,92.38,73.8,932700
2010-07-27,93.3,93.47,89.7,89.85,71.78,621700
2010-07-28,89.82,90.54,87.5,87.83,70.17,531600
2010-07-29,88.5,88.98,85.52,87.0,69.51,1199000
